	ID	tmean	precip	rain	snow	actET	snowTotSWE	reachStation	catchmentSimRunoff	catchmentSimRunoff_qm	glacierRunoff	snowMelt	netRain	netSnow	iceRunoff	RD1_reachStation	RD1_reachStation2	RD2_reachStation	RD2_reachStation2	RG1_reachStation	RG1_reachStation2	catchmentRD1	catchmentRD1_qm	catchmentRD2	catchmentRD2_qm	catchmentRG1	catchmentRG1_qm	catchmentRG2	catchmentRG2_qm	glacStorage	snowMelt_G	snowTotSWE_G	Unnamed: 32
48	1985-02-19 07:30	-8.628261	0.0	0.0	0.0	0.595865	283.233375	1734016.8678830003	1734016.8678830003	20.06964	0.002291	0.002291	0.0	0.0	0.0	488178.74669899995	0.0	763304.97269	0.0	482533.14849399996	0.0	488178.74669899995	5.650217	763304.97269	8.834548	482533.14849399996	5.584874	0.0	0.0	-0.002291	0.002291	27.566540000000003	
49	1985-02-20 07:30	-7.009558999999999	0.0	0.0	0.0	0.7718149999999999	283.233375	1642884.0703440001	1642884.0703440001	19.014862	0.001876	0.001876	0.0	0.0	0.0	367928.910714	0.0	748941.9482100001	0.0	526013.21142	0.0	367928.910714	4.258436	748941.9482100001	8.66831	526013.21142	6.088116	0.0	0.0	-0.001876	0.001876	27.566540000000003	
50	1985-02-21 07:30	-5.063192	0.0	0.0	0.0	0.9697290000000001	283.233375	1561677.195833	1561677.195833	18.074968	0.001536	0.001536	0.0	0.0	0.0	282142.517069	0.0	717557.173118	0.0	561977.505646	0.0	282142.517069	3.2655380000000003	717557.173118	8.305060000000001	561977.505646	6.5043690000000005	0.0	0.0	-0.001536	0.001536	27.566540000000003	
51	1985-02-22 07:30	-5.564182	0.0	0.0	0.0	0.973176	283.233375	1485904.166191	1485904.166191	17.197965	0.001257	0.001257	0.0	0.0	0.0	220031.700034	0.0	675366.104636	0.0	590506.361521	0.0	220031.700034	2.546663	675366.104636	7.816737	590506.361521	6.834564	0.0	0.0	-0.001257	0.001257	27.566540000000003	
52	1985-02-23 07:30	-4.614104	0.0	0.0	0.0	0.942948	283.233375	1414703.157992	1414703.157992	16.373879000000002	0.001029	0.001029	0.0	0.0	0.0	174297.12660699998	0.0	628333.559855	0.0	612072.471531	0.0	174297.12660699998	2.017328	628333.559855	7.272378999999999	612072.471531	7.084172	0.0	0.0	-0.001029	0.001029	27.566540000000003	
53	1985-02-24 07:30	-0.546064	0.0	0.0	0.0	1.072158	282.65946099999996	2092303.323513	2092303.323513	24.216473999999998	0.000843	0.574756	0.0	0.0	0.0	700807.660072	0.0	681684.836083	0.0	709810.827358	0.0	700807.660072	8.1112	681684.836083	7.889871	709810.827358	8.215403	0.0	0.0	-0.000843	0.000843	27.566540000000003	
54	1985-02-25 07:30	1.7531700000000001	0.0	0.0	0.0	0.7794979999999999	277.946342	6257352.256432	6257352.256432	72.423059	0.0006900000000000001	4.7138089999999995	0.0	0.0	0.0	4332476.6725550005	0.0	991898.972373	0.0	932976.6115040001	0.0	4332476.6725550005	50.144406	991898.972373	11.480312	932976.6115040001	10.79834	0.0	0.0	-0.0006900000000000001	0.0006900000000000001	27.566540000000003	
55	1985-02-26 07:30	2.95649	0.0	0.0	0.0	0.465866	270.026606	13105607.373655	13105607.373655	151.685271	0.027989999999999998	7.796433	0.0	0.0	0.0	10548566.698728	0.0	1509049.9527709999	0.0	1047990.722155	0.0	10548566.698728	122.08989199999999	1509049.9527709999	17.465856	1047990.722155	12.129522	0.0	0.0	0.123304	0.027989999999999998	27.415246000000003	
56	1985-02-27 07:30	0.178253	3.017327	0.945318	2.2667770000000003	0.31509899999999996	269.784014	13027769.276132	13027769.276132	150.784367	0.022916	2.590179	0.0	0.0	0.0	10111533.623222	0.0	1899140.5063310002	0.0	1017095.146579	0.0	10111533.623222	117.03163899999998	1899140.5063310002	21.980793	1017095.146579	11.771935000000001	0.0	0.0	-0.022916	0.022916	27.610015	
57	1985-02-28 07:30	0.30512100000000003	5.564579	1.7422810000000002	4.124811	0.459437	271.58916600000003	15556632.140663	15556632.140663	180.05361299999998	0.018762	3.7991129999999997	0.0	0.0	0.0	11667225.863732	0.0	2755396.714209	0.0	1134009.5627219998	0.0	11667225.863732	135.037336	2755396.714209	31.891166	1134009.5627219998	13.125110999999999	0.0	0.0	-0.018762	0.018762	27.912529	
58	1985-03-01 07:30	-2.067098	35.713056	1.325265	37.275195000000004	0.39327399999999996	307.922105	14438175.131842999	14438175.131842999	167.108508	0.015361000000000001	1.5422559999999998	0.0	0.0	0.0	9310956.32546	0.0	3784991.669451	0.0	1342227.136932	0.0	9310956.32546	107.765698	3784991.669451	43.807774	1342227.136932	15.535035999999998	0.0	0.0	-0.015361000000000001	0.015361000000000001	30.799933000000003	
59	1985-03-02 07:30	-4.053472	3.722797	0.0	4.029107	0.27358000000000005	311.536448	10116557.075295	10116557.075295	117.089781	0.012577	0.012577	0.0	0.0	0.0	4966770.796229	0.0	3672409.2286610003	0.0	1477377.0504049999	0.0	4966770.796229	57.485772999999995	3672409.2286610003	42.504736	1477377.0504049999	17.099270999999998	0.0	0.0	-0.012577	0.012577	31.106243	
60	1985-03-03 07:30	-2.8038380000000003	0.0	0.0	0.0	1.039849	311.52689399999997	8160612.282775999	8160612.282775999	94.451531	0.010297	0.037392	0.0	0.0	0.0	3038712.1781220003	0.0	3474130.062144	0.0	1647770.04251	0.0	3038712.1781220003	35.17028	3474130.062144	40.209839	1647770.04251	19.071413	0.0	0.0	-0.010297	0.010297	31.106243	
61	1985-03-04 07:30	-2.039847	20.099242	0.76046	20.991173	0.406843	331.293278	9407492.44347	9407492.44347	108.88301399999999	0.00843	0.9634370000000001	0.0	0.0	0.0	3554142.3378120004	0.0	3888210.89675	0.0	1965139.2089080003	0.0	3554142.3378120004	41.135907	3888210.89675	45.002441	1965139.2089080003	22.744667	0.0	0.0	-0.00843	0.00843	32.758634	
62	1985-03-05 07:30	-4.594368	3.3939730000000004	0.0	3.843846	0.36135900000000004	334.676781	7690738.639803	7690738.639803	89.01317900000001	0.006901999999999999	0.006901999999999999	0.0	0.0	0.0	2021386.30262	0.0	3592764.990268	0.0	2076587.3469150001	0.0	2021386.30262	23.395675	3592764.990268	41.582928	2076587.3469150001	24.034576	0.0	0.0	-0.006901999999999999	0.006901999999999999	33.208506	
63	1985-03-06 07:30	-4.505344999999999	0.053138	0.0	0.066121	0.285896	334.726584	6767666.176921	6767666.176921	78.32947	0.005651	0.005651	0.0	0.0	0.0	1244403.294415	0.0	3316556.808882	0.0	2206706.073623	0.0	1244403.294415	14.402816	3316556.808882	38.386074	2206706.073623	25.54058	0.0	0.0	-0.005651	0.005651	33.221489	
64	1985-03-07 07:30	-3.2457439999999997	0.287798	0.0	0.399282	0.38255700000000004	335.021038	6419061.891507	6419061.891507	74.294698	0.004627	0.055491	0.0	0.0	0.0	955631.8250389999	0.0	3119290.1284419997	0.0	2344139.938026	0.0	955631.8250389999	11.060554	3119290.1284419997	36.102895000000004	2344139.938026	27.131249	0.0	0.0	-0.004627	0.004627	33.332972999999996	
65	1985-03-08 07:30	-2.870679	0.0	0.0	0.0	0.37502199999999997	334.85728900000004	6471718.931884	6471718.931884	74.904154	0.003788	0.167537	0.0	0.0	0.0	973123.376269	0.0	3014731.672341	0.0	2483863.883274	0.0	973123.376269	11.263002	3014731.672341	34.892728000000005	2483863.883274	28.748425	0.0	0.0	-0.003788	0.003788	33.332972999999996	
